title,originallink,link,description,pubDate,context
"&quot;효과적 미세먼지 관리&quot;…<b>삼성전자</b>, '미세먼지 올 클린' 프로모션 진행",http://www.inews24.com/view/1649836,https://n.news.naver.com/mnews/article/031/0000784818?sid=101,<b>삼성전자</b>가 가을철 실내 공기질 관리에 효과적인 공기청정기 '비스포크 큐브 에어'를 보다 특별한 혜택으로 만나볼 수 있는 행사를 실시한다. <b>삼성전자</b>는 이달 말까지 전국 <b>삼성</b>스토어에서 '미세먼지 올 클린 프로모션'을... ,"Fri, 03 Nov 2023 10:50:00 +0900","[아이뉴스24 권용삼 기자] 삼성전자가 가을철 실내 공기질 관리에 효과적인 공기청정기 '비스포크 큐브 에어'를 보다 특별한 혜택으로 만나볼 수 있는 행사를 실시한다.

삼성전자 공기청정기 '비스포크 큐브 에어' 제품 이미지. [사진=삼성전자]

삼성전자는 이달 말까지 전국 삼성스토어에서 '미세먼지 올 클린 프로모션'을 진행한다고 3일 밝혔다.

이번 프로모션은 11월 고농도의 미세먼지가 유입될 것으로 전망됨에 따라 보다 많은 소비자들이 '비스포크 큐브 에어'를 통해 효과적인 공기질 관리할 수 있도록 마련됐다.

'비스포크 큐브 에어'는 인공지능(AI) 기술을 기반으로 사용자 맞춤형 공기질 관리가 가능한 공기청정기이다. '맞춤청정 AI+' 기능으로 전원이 꺼져 있어도 10분마다 알아서 실내외 공기질을 분석하고 오염도를 예측해 언제나 실내 공기를 청정하게 관리할 수 있다.

이번 행사 기간 구매 고객을 대상으로 최대 10만원 상당의 포인트가 제공된다. 특히 '비스포크 큐브 에어' 등 삼성전자의 가전제품을 2품목 이상 구매하는 고객들에게는 '삼성전자 다품목 패키지' 혜택이 적용돼 최대 20만원 상당의 포인트를 받을 수 있다.

아울러 삼성전자는 오는 26일까지 삼성전자 인스타그램 채널을 통해 외식상품권 등 풍성한 경품을 증정하는 '미세먼지 시즌, 돌아온 에어특공대 이벤트'도 진행한다.

황태환 삼성전자 한국총괄 부사장은 ""11월 시작과 함께 찾아온 미세먼지 소식에 소비자들의 걱정을 해소하기 위해 이번 프로모션을 준비했다""며 ""'비스포크 큐브 에어'의 차별화된 청정 기능으로 온 가족이 쾌적한 공간을 경험해 보시기를 바란다""고 말했다."
"<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영… &quot;LOL 팬 모여라&quot;",https://www.getnews.co.kr/news/articleView.html?idxno=647529,https://www.getnews.co.kr/news/articleView.html?idxno=647529,<b>삼성전자</b>가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다. 방문객들은 오디세이 체험존에서 ▲세계 최초... ,"Fri, 03 Nov 2023 14:10:00 +0900","(사진=삼성전자)

삼성전자가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다.

방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' ▲강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객에게 10만원 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.

이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다.

"
"<b>삼성전자</b>, 파리서 '2030 부산엑스포' 유치 지원 총력",https://www.dailian.co.kr/news/view/1290417/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002764853?sid=101,<b>삼성전자</b>가 국제박람회기구(BIE) 총회가 열리는 프랑스 파리에서 '2030 부산세계박람회(엑스포)' 유치 지원을 강화한다. <b>삼성전자</b>는 최근 파리에 입국하는 길목인 샤를드골 국제공항 2E 터미널 입국장에서 14개의... ,"Thu, 02 Nov 2023 08:20:00 +0900","삼성전자가 최근 프랑스 파리 샤를드골 국제공항에서 14개의 광고판을 통해 부산엑스포를 알리고 있다.ⓒ삼성전자

삼성전자가 국제박람회기구(BIE) 총회가 열리는 프랑스 파리에서 '2030 부산세계박람회(엑스포)' 유치 지원을 강화한다.





삼성전자는 최근 파리에 입국하는 길목인 샤를드골 국제공항 2E 터미널 입국장에서 14개의 광고판을 통해 부산엑스포를 집중적으로 알리고 있다고 2일 밝혔다.





샤를드골 공항 이용객들은 100m 이상의 이동동선에 연달아 자리잡은 광고판에서 다양한 갤럭시 광고와 더불어 부산의 인상적인 모습을 일러스트로 표현한 부산엑스포 홍보 이미지를 접할 수 있다.





이곳은 대한항공, 델타, 에어프랑스 등 주요 항공편이 이용하는 위치이며, 삼성전자는 2030 엑스포 개최지가 결정되는 11월 28일 BIE 제 173회 총회 때까지 파리에서 부산엑스포를 적극적으로 홍보할 예정이다.





이외에도 삼성전자는 ▲9월 독일 베를린에서 열린 유럽 최대 가전전시회 IFA 2023 ▲2월 스페인 바르셀로나에서 열린 MWC(모바일 월드 콩그레스) ▲1월 스위스 다보스에서 열린 세계경제포럼 등 글로벌 주요 행사에 맞춰 부산 엑스포 광고를 진행하는 등 다양한 유치 활동을 펼쳐 왔다."
"<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",http://www.smedaily.co.kr/news/articleView.html?idxno=272988,http://www.smedaily.co.kr/news/articleView.html?idxno=272988,방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다. 사진/<b>삼성전자 삼성전자</b>는 오는 17일까지 '2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰... ,"Fri, 03 Nov 2023 11:08:00 +0900","방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다. 사진/삼성전자

삼성전자는 오는 17일까지 ‘2023 리그 오브 레전드 국제대회’ 토너먼트 스테이지에 맞춰 롯데백화점 부산 본점에서 ‘오디세이 체험존’을 운영한다고 3일 밝혔다.

방문객들은 오디세이 체험존에서 57형 오디세이 네오 G9, 49형 오디세이 OLED G9을 직접 체험해 볼 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 오디세이 네오 G9·오디세이 OLED G9·오디세이 아크 구매 고객에게 10만원 할인 혜택을 제공한다. 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 준다.

이외에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 증정한다."
<b>삼성전자</b> &quot;4분기 글로벌 IT 수요 개선…HBM3 양산 판매 확대&quot;,http://www.newsis.com/view/?id=NISX20231031_0002502681&cID=13001&pID=13000,https://n.news.naver.com/mnews/article/003/0012178389?sid=101,<b>삼성전자</b>가 31일 올해 3분기 실적 발표와 함께 4분기 전망을 공개했다. 올 4분기에는 글로벌 IT 수요가 점진적으로 개선될 것으로 전망했다. DS(반도체)부문은 HBM(고대역폭메모리) 등 고부가 제품 판매 확대 및 기술... ,"Tue, 31 Oct 2023 09:36:00 +0900",[서울=뉴시스] 정병혁 기자 = 서울 서초구 삼성전자 서초사옥에서 삼성 깃발이 바람에 휘날리고 있다. 2023.07.07. jhope@newsis.com
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",http://moneys.mt.co.kr/news/mwView.php?no=2023110308255365751,https://n.news.naver.com/mnews/article/417/0000959551?sid=101,<b>삼성전자</b>는 '2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다. 방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD... ,"Fri, 03 Nov 2023 08:26:00 +0900","[헬스S] 난소암 수술 전 면역항암제 치료… 암 성장 1.5배 억제 진행성 난소암 수술 전 면역항암제를 투여하면 치료 효과가 높아진다는 연구결과가 나왔다.4일 연세의료원에 따르면 이정윤·김성훈·김상운 연세암병원 부인암센터 교수(산부인과)와 박준식 연세대학교 의과대학 의생명과학부 교수 공동연구팀이 진행성 난소암 환자에게 수술 전 선행보조항암요법을 시행한 결과, 암이 더 이상 성장하지 않는 무진행생존기간이 기존 치료 대비 1.5배 증가했다. 이번 연구결과는 국제 학술지 ""암 면역요법 저널"" 최신호에 게재됐다.진행성 난소암은 종양을 직접 제거하는 외과 수술과 항암화학요법을 통해 치료한다. 3기 난소암은 보통 치료 후에도 저항성을 가진 암세포가 남아 재발이 빈번해, 치료 후 무진행생존기간은 평균 12개월밖에 되지 않는다. 연구팀은 연세암병원 등 국내 4개 의료기관에 등록된 3기 이상의 난소암 환자 23명을 대상으로 ""더발루맙""과 ""트레멜리무맙"" 두 가지 면역관문억제제를 백금기반 항암제와 함께 투여한 뒤 암 제거 수술을 진행했다. 더발루맙은 암세포에서.."
"LoL팬 모여라…<b>삼성전자</b>, 부산서 ‘오디세이 체험존’ 연다",https://www.ebn.co.kr/news/view/1598265/?sc=Naver,https://www.ebn.co.kr/news/view/1598265/?sc=Naver,롯데백화점 부산 본점 <b>삼성</b>스토어서 추가 10만원 할인 <b>삼성전자</b>는 ‘2023 리그 오브 레전드(League of Legends) 국제대회’ 토너먼트 스테이지에 맞춰 ‘오디세이 체험존’을 롯데백화점 부산 본점에서 오는 17일까지... ,"Fri, 03 Nov 2023 08:32:00 +0900","롯데백화점 부산 본점 삼성스토어서 추가 10만원 할인

삼성전자는 ‘2023 리그 오브 레전드(League of Legends) 국제대회’ 토너먼트 스테이지에 맞춰 ‘오디세이 체험존’을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다.





방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍 모니터인 57형 ‘오디세이 네오 G9’ ▲강력하고 빠른 게임플레이를 지원하는 49형 ‘오디세이 OLED G9’을 직접 체험해 볼 수 있다.





삼성전자는 행사기간에 삼성스토어 전 지점에서 ‘오디세이 네오 G9’·‘오디세이 OLED G9’·‘오디세이 아크’ 구매 고객에게 10만원 할인 혜택을 제공한다. 또 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.





외에도 관심 고객 등록과 해시태그 이벤트에 참여한 방문객을 대상으로 T1과 오디세이 굿즈 등 다양한 상품을 선착순으로 제공한다.









©(주) EBN 무단전재 및 재배포 금지"
"[포토] <b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",https://www.etoday.co.kr/news/view/2298896,https://www.etoday.co.kr/news/view/2298896,이투데이=유진의 기자 | <b>삼성전자</b>가 '2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다. 방문객들은 오디세이... ,"Fri, 03 Nov 2023 08:54:00 +0900","▲방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다. (사진제공=삼성전자)

삼성전자가 '2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다.

▲방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다. (사진제공=삼성전자)

방문객들은 오디세이 체험존에서 △세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' △강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객에게 10만 원 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만 원 할인 혜택을 제공한다.

▲방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다. (사진제공=삼성전자)

이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다."
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",http://www.babytimes.co.kr/news/articleView.html?idxno=65037,http://www.babytimes.co.kr/news/articleView.html?idxno=65037,<b>삼성전자</b>가 '2023 리그 오브 레전드국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다. 방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍... ,"Fri, 03 Nov 2023 08:14:00 +0900","[베이비타임즈=장선희 기자] 삼성전자가 ‘2023 리그 오브 레전드국제대회’ 토너먼트 스테이지에 맞춰 ‘오디세이 체험존’을 롯데백화점 부산 본점에서 오는 17일까지 운영한다.

방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' ▲강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 ‘오디세이 네오 G9’·‘오디세이 OLED G9’·‘오디세이 아크’ 구매 고객에게 10만원 할인 혜택을 제공하며 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.

이밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다.

저작권자 © 베이비타임즈 무단전재 및 재배포 금지"
"<b>삼성전자</b>, 미세먼지 ALL 클린 프로모션 진행",https://www.nspna.com/news/?mode=view&newsid=666081,https://www.nspna.com/news/?mode=view&newsid=666081,<b>삼성전자</b>가 공기청정기 ‘비스포크 큐브 Air’를 보다 특별한 혜택으로 만나볼 수 있는 프로모션을 전개한다. <b>삼성전자</b>는 이달 30일까지 전국 <b>삼성</b>스토어에서 미세먼지 All 클린 프로모션을 실시한다. 이번... ,"Fri, 03 Nov 2023 12:22:00 +0900","(사진 = 삼성전자)

(서울=NSP통신) 이복현 기자 = 삼성전자가 공기청정기 ‘비스포크 큐브 Air’를 보다 특별한 혜택으로 만나볼 수 있는 프로모션을 전개한다.



삼성전자는 이달 30일까지 전국 삼성스토어에서 미세먼지 All 클린 프로모션을 실시한다.



이번 프로모션은 11월 고농도의 미세먼지가 유입될 것으로 전망됨에 따라 보다 많은 소비자들이 비스포크 큐브 Air로 공기질을 관리할 수 있도록 마련됐다.

G03-8236672469

프로모션 기간 중 비스포크 큐브 Air 123㎡형 모델(AX123CB850SLD, AX123CB870HND, AX123CB870HGD, AX123CB860SED)을 구매하면 최대 10만원 상당의 포인트가 제공된다.

비스포크 큐브 Air 등 삼성전자의 가전제품을 2품목 이상 함께 구매하는 고객들에게는 삼성전자 다품목 패키지 혜택이 적용돼 최대 20만원 상당의 포인트를 받을 수 있다.



삼성전자는 오는 26일까지 삼성전자 인스타그램 채널을 통해 ‘미세먼지 시즌, 돌아온 에어특공대 이벤트’도 진행한다.



삼성전자 한국총괄 황태환 부사장은 “11월 시작과 함께 찾아온 미세먼지 소식에 소비자들의 걱정을 해소하기 위해 이번 프로모션을 준비했다”며 “비스포크 큐브 Air의 차별화된 청정 기능으로 온 가족이 쾌적한 공간을 경험해 보시기를 바란다”라고 밝혔다.

ⓒ한국의 경제뉴스통신사 NSP통신·NSP TV. 무단전재-재배포 금지."
"<b>삼성전자</b>, 창립 54주년…한종희 “기술과 품질 최우선”",https://economist.co.kr/article/view/ecn202311010016,https://n.news.naver.com/mnews/article/243/0000052180?sid=101,"<b>삼성전자</b>가 1일 수원 디지털시티에서 한종희 대표이사 부회장, 디바이스 경험(DX)·디바이스 솔루션(DS) 부문 사업부장 등 경영진과 임직원 400여 명이 참석한 가운데 창립 54주년 기념식을 열었다. 기념식은 축하공연(임직원... ","Wed, 01 Nov 2023 10:21:00 +0900","한종희 대표이사 부회장이 1일 삼성전자 수원 디지털시티에서 삼성전자 창립 54주년 기념사를 하고 있다. [사진 삼성전자]

[이코노미스트 이창훈 기자] 삼성전자가 1일 수원 디지털시티에서 한종희 대표이사 부회장, 디바이스 경험(DX)·디바이스 솔루션(DS) 부문 사업부장 등 경영진과 임직원 400여 명이 참석한 가운데 창립 54주년 기념식을 열었다.기념식은 축하공연(임직원 장애인 자녀가 참여한 듀엣 연주단), 근속상 및 모범상 시상, 창립기념사, 기념 영상 시청 순으로 진행됐다.한 부회장은 창립기념사를 통해 기술과 품질을 최우선으로 지키고 최고의 고객 경험과 가치를 창출하자고 밝혔다. 또한 미래 준비를 더욱 강화해 지속 성장의 기반을 확보하고 지속 가능 경영을 함께 실천할 것을 강조했다. 임직원 노고에 감사도 표했다.한 부회장은 “기술과 품질은 최우선으로 지켜야 하는 본원적 경쟁력”이라며 “시대가 변해도 기술 선도는 삼성전자 최고의 가치이며 품질은 양보할 수 없는 핵심 경쟁력”이라고 말했다.그는 “지금과 같은 불황기에는 단기적 성과에 집착하기 쉽지만, 삼성전자에 내재된 도전과 혁신의 DNA를 발전시킬 기회로 활용해야 한다”라며 “기술 우위를 확보하기 위한 투자는 언제나 최우선으로 추진하고 기술 격차를 바탕으로 확보한 재원을 연구개발에 재투자해, 성장 기반을 강화하는 선순환 구조를 구축하자”라고 주문했다.또 한 부회장은 최고의 고객 경험과 가치를 창출하는 기업으로 거듭나길 다짐했다. 그는 “여러 제품을 잘 연결해 보다 큰 가치를 제공해 미래 라이프스타일을 선도하는 기업이 돼야 한다”라며 “고객 중심적인 기업이 되기 위해 조직 간 경계를 넘어 원 삼성(One Samsung)으로 협력해야 한다”라고 당부했다.이어서 한 부회장은 지속 성장의 기반을 다지기 위해 “기존에 잘해왔던 사업에만 머무르지 말고 미래 성장을 견인할 수 있는 신사업 발굴을 적극 확대해 가자”라면서 “AI(인공지능)와 데이터를 기반으로 운영시스템을 혁신해 경영 전반의 생산성과 효율성을 높이자”라고 강조했다.한 부회장은 지속 가능 경영 실천과 준법 문화 정착도 당부했다. 한 부회장은 “삼성전자 지속 가능 경영의 궁극적 목표는 고객이 삼성 제품을 사용하는 것만으로도 미래 사회와 지구 환경을 위한 실천이 될 수 있도록 하는 것”이라며 “지속 가능한 혁신 제품 발굴을 강화해 달라”라고 말했다.한 부회장은 “11월 1일부터 2주간 삼성전자를 포함한 삼성 전(全) 관계사 임직원이 봉사활동에 참여하는 나눔위크 캠페인을 추진한다”라며 ‘같이 나누고 함께 성장하는 것이 세계 최고를 향한 길’이란 이재용 회장의 동행 철학을 다시 한번 되새기며 임직원 모두 적극적으로 참여해 주길 부탁했다.나눔위크 기간 동안 삼성전자를 비롯한 삼성 관계사 임직원들은 ▲나눔키오스크를 통한 기부 ▲사업장 인근 지역 사회 봉사 ▲헌혈 참여 등 일상의 나눔을 펼친다.사업장 인근 지역사회 봉사활동은 코로나19로 중단됐다가 올해 재개됐다. 봉사활동에 참여하는 삼성 임직원은 사업장별로 장애인·노인을 위한 사회복지시설을 방문해 청소·배식을 하거나 지역아동센터와 보육원을 찾아 아동들의 놀이·학습·문화 활동을 돕는다.또 사업장 인근 하천과 공원에서 환경 개선 활동도 펼친다. 이 밖에 점자도서와 난방키트 등을 직접 만들어 도움이 필요한 지역사회 이웃에게 전달하는 봉사활동도 진행한다.ⓒ이코노미스트(https://economist.co.kr) '내일을 위한 경제뉴스 이코노미스트' 무단 전재 및 재배포 금지"
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",http://www.ezyeconomy.com/news/articleView.html?idxno=127352,http://www.ezyeconomy.com/news/articleView.html?idxno=127352,삼성전자가 오는 17일까지 롯데백화점 부산 본점에서 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 운영한다. 사진=<b>삼성전자  삼성전자</b>는 오는 17일까지... ,"Fri, 03 Nov 2023 09:44:00 +0900","듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' 체험

삼성전자가 오는 17일까지 롯데백화점 부산 본점에서 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 운영한다. 사진=삼성전자

[이지경제=정석규 기자] 삼성전자는 오는 17일까지 롯데백화점 부산 본점에서 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 운영한다고 3일 밝혔다.

방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' ▲강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9' 등을 체험할 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객에게 10만원 할인 혜택을 준다. 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.

<저작권자 © 이지경제 무단전재 및 재배포 금지>"
<b>삼성전자</b> 창립 54주년 “기술과 품질이 최우선 경쟁력”,https://www.donga.com/news/Economy/article/all/20231101/121980741/1,https://n.news.naver.com/mnews/article/020/0003528834?sid=101,"<b>삼성전자</b>는 1일 경기 수원 디지털시티에서 한종희 대표이사 부회장(사진), 디바이스경험(DX)·반도체(DS)부문 각 사업부장 등 경영진과 임직원 400여 명이 참석한 가운데 창립 54주년 기념식을 개최했다. 한 부회장은... ","Thu, 02 Nov 2023 03:03:00 +0900","삼성전자는 1일 경기 수원 디지털시티에서 한종희 대표이사 부회장(사진), 디바이스경험(DX)·반도체(DS)부문 각 사업부장 등 경영진과 임직원 400여 명이 참석한 가운데 창립 54주년 기념식을 개최했다.한 부회장은 창립기념사를 통해 “기술과 품질은 최우선으로 지켜야 하는 본원적 경쟁력”이라며 “시대가 변해도 기술 선도는 삼성전자 최고의 가치이며 품질은 양보할 수 없는 핵심 경쟁력”이라고 말했다.또 최근의 경기 침체 대응 전략에 대해 “지금과 같은 불황기에는 단기적 성과에 집착하기 쉽지만 삼성전자에 내재된 도전과 혁신의 DNA를 발전시킬 기회로 활용해야 한다”며 “기술 우위를 확보하기 위한 투자는 언제나 최우선으로 추진하고, 기술격차를 바탕으로 확보한 재원을 연구개발(R&D)에 재투자해 성장 기반을 강화하는 선순환 구조를 구축하자”고 주문했다.삼성은 삼성전자 창립기념일을 맞아 이날부터 2주간 삼성전자를 포함한 삼성 전(全) 관계사 임직원이 봉사활동에 참여하는 ‘나눔위크’ 캠페인을 진행한다. 해당 기간 삼성전자를 비롯한 삼성 관계사 임직원들은 △나눔키오스크를 통한 기부 △사업장 인근 지역사회 봉사 △헌혈 등에 참여할 예정이다.이재용 삼성전자 회장은 예년과 같이 창립기념 행사에 참석하지 않고 별도 메시지도 내지 않은 것으로 전해졌다. 다만 행사 영상 말미에 지난해 사장단 간담회서 밝혔던 “꿈과 상상을 현실로 만드는 기업, 끊임없이 새로운 세계를 열어가는 기업, 세상에 없는 기술로 인류사회를 풍요롭게 하는 기업, 이것이 여러분과 저의 하나된 비전 미래의 삼성이라고 생각합니다”라는 글귀가 상영됐다.곽도영 기자 now@donga.com"
"<b>삼성전자</b>, 파리 샤를드골 국제공항서 ‘부산엑스포’ 홍보",https://biz.chosun.com/it-science/ict/2023/11/02/AGE2FP62NRBVHIHQTL2OQOJFFM/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000944382?sid=105,<b>삼성전자</b>가 국제박람회기구(BIE) 총회가 열리는 프랑스 파리에서 ‘2030 부산세계박람회(엑스포)’ 유치 지원을 강화한다고 2일 밝혔다. <b>삼성전자</b>는 최근 파리에 입국하는 길목인 샤를드골 국제공항 2E 터미널... ,"Thu, 02 Nov 2023 08:29:00 +0900",
"<b>삼성전자</b>, '미세먼지 ALL 클린' 프로모션 진행",http://www.dailypop.kr/news/articleView.html?idxno=72997,http://www.dailypop.kr/news/articleView.html?idxno=72997,<b>삼성전자</b>는 이달 30일까지 전국 <b>삼성</b>스토어에서 '미세먼지 All 클린 프로모션'을 실시한다. 이번 프로모션은 11월 고농도의 미세먼지가 유입될 것으로 전망됨에 따라 보다 많은 소비자들이 '비스포크 큐브 Air'로... ,"Fri, 03 Nov 2023 14:12:00 +0900","삼성전자는 이달 30일까지 전국 삼성스토어에서 '미세먼지 All 클린 프로모션'을 실시한다. 이번 프로모션은 11월 고농도의 미세먼지가 유입될 것으로 전망됨에 따라 보다 많은 소비자들이 '비스포크 큐브 Air'로 공기질을 관리할 수 있도록 마련됐다.

비스포크 큐브 Air는 인공지능 기술을 기반으로 사용자 맞춤형 공기질 관리가 가능한 공기청정기로, '맞춤청정 AI+' 기능을 이용하면 전원이 꺼져 있어도 10분마다 알아서 실내외 공기질을 분석하고 오염도를 예측해 관리한다.

프로모션 기간 중 비스포크 큐브 Air 123㎡형 모델(AX123CB850SLD, AX123CB870HND, AX123CB870HGD, AX123CB860SED)을 구매하면 최대 10만원 상당의 포인트가 제공된다.

비스포크 큐브 Air 등 삼성전자의 가전제품을 2품목 이상 함께 구매하는 고객들에게는 '삼성전자 다품목 패키지' 혜택이 적용되어 최대 20만원 상당의 포인트를 받을 수 있다.

삼성전자는 오는 26일까지 삼성전자 인스타그램 채널을 통해 '미세먼지 시즌, 돌아온 에어특공대 이벤트'도 진행한다.

비스포크 큐브 Air의 캐릭터 '에어특공대'와 함께하는 3개의 콘텐츠를 통해 ▲AI 루틴 ▲트리플 청정 ▲공간 맞춤 등 큐브 Air만의 특화 기능들을 소개한다. 해당 콘텐츠를 개인 SNS에 업로드하면 추첨을 통해 외식상품권 등 풍성한 경품을 증정한다.

저작권자 © 데일리팝 무단전재 및 재배포 금지"
‘절치부심’ <b>삼성전자</b> 시스템LSI… ‘엑시노스 2400’으로 재도약 노린다,https://biz.chosun.com/it-science/ict/2023/11/03/HZEM467ZSRB6TDBOVUUNKKQYNA/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000944907?sid=105,"갤럭시S24에 엑시노스 2400 탑재 유력 “CPU 성능 1.7배, AI 성능은 14배 향상” 시제품 테스트서 성능 검증… 퀄컴 제품과 혼용될듯 <b>삼성전자</b> 시스템LSI 사업부가 내년에 출시될 갤럭시S24에 ‘엑시노스2400′ 공급을... ","Fri, 03 Nov 2023 15:51:00 +0900",
"[위클리 스마트] <b>삼성</b> 모바일, 'AI 주도권' 선점 나서나",https://www.yna.co.kr/view/AKR20231103155900017?input=1195m,https://n.news.naver.com/mnews/article/001/0014309072?sid=101,갤럭시 S24에 온디바이스 AI 탑재 전망…랩톱 시장에서도 반전 계기 마련 <b>삼성전자</b> 모바일경험(MX) 사업부가 내년 선보일 제품에 인공지능(AI)을 선제적으로 도입할 전망이다. 4일 업계에 따르면 <b>삼성전자</b>는 내년 초... ,"Sat, 04 Nov 2023 10:00:00 +0900",
